,SPY.Adjusted,AAPL.Adjusted,CSCO.Adjusted,HON.Adjusted,KO.Adjusted,NKE.Adjusted,WBA.Adjusted,AMGN.Adjusted,CVX.Adjusted,IBM.Adjusted,MCD.Adjusted,PG.Adjusted,WMT.Adjusted,AXP.Adjusted,DIS.Adjusted,INTC.Adjusted,MMM.Adjusted,TRV.Adjusted,BA.Adjusted,GS.Adjusted,JNJ.Adjusted,MRK.Adjusted,UNH.Adjusted,CAT.Adjusted,HD.Adjusted,JPM.Adjusted,MSFT.Adjusted,VZ.Adjusted
9/14/1999,89.701057,0.598436,26.898584,37.169949,15.205287,5.443877,16.948185,34.026764,21.324066,83.658287,26.038624,28.184443,31.864954,30.319885,21.385109,26.787907,28.217037,18.116581,28.67313,46.185184,28.406462,31.008873,6.45756,16.431274,29.577497,27.469698,30.189503,22.138584
9/15/1999,88.279228,0.57969,26.361074,37.060303,15.014345,5.394217,17.69849,32.468857,21.223482,82.795433,25.669285,27.883665,30.922012,29.830414,21.050226,25.909922,28.380566,18.295599,28.592695,45.358727,28.188934,30.782724,6.47066,16.501566,28.707579,27.491894,29.415422,21.772123
9/16/1999,88.624237,0.590746,26.361074,36.365856,15.014345,5.443682,17.610214,32.493587,21.18038,81.57959,25.29995,28.343679,30.794563,29.694458,21.050226,25.79286,27.926336,18.25979,28.270973,44.872559,27.771986,31.404608,6.464109,15.904055,28.707579,27.691599,29.852076,22.073915
9/17/1999,89.74408,0.591707,27.482826,36.256218,14.996994,5.306971,18.051577,32.889252,21.381546,78.677223,25.29995,28.626751,31.68656,30.428665,21.624319,26.417192,28.562267,18.617838,28.069916,46.719963,27.862646,31.065407,6.385519,16.396126,29.224089,27.536274,30.626175,22.246372
9/20/1999,89.618202,0.608049,27.365973,37.535423,15.066421,5.362896,18.713612,33.878387,21.18038,81.658035,25.189137,28.573673,31.389229,30.279089,21.576479,26.241608,28.544098,18.295599,27.587328,47.254738,27.989523,31.715557,6.077703,16.044643,29.14253,27.846914,30.98344,21.944576
9/21/1999,87.731125,0.532584,26.594763,37.279583,14.927564,5.219969,17.610214,32.716137,20.63435,79.775414,25.263006,28.379065,31.091904,29.966387,21.193747,25.597755,28.071684,17.901768,27.506895,45.990715,27.264414,31.093676,6.090802,15.710757,28.571625,26.959366,30.050568,22.267923
9/22/1999,87.636734,0.540755,27.015423,37.206482,14.563054,5.195112,17.566084,33.185993,20.605612,78.559555,25.70623,27.742119,32.111301,29.680868,20.95454,25.851404,27.799154,17.579521,27.989477,47.69228,27.046873,31.602488,6.287279,15.798621,28.870693,27.114685,30.507082,23.151747
9/23/1999,85.802017,0.48692,25.940414,34.940475,14.146464,5.176471,17.168859,31.677542,20.505032,76.559311,25.521553,27.299803,31.729025,29.449738,20.380445,24.193001,27.69013,17.328911,27.506895,47.303352,26.430532,31.008873,6.378968,15.271415,28.870693,26.715286,28.95891,22.461941
9/24/1999,85.71814,0.499418,25.800194,33.697811,14.198535,5.35047,17.345406,30.812031,20.232008,78.441933,25.410746,27.547504,31.601599,29.667282,20.141235,23.622316,26.690813,16.541224,27.064535,48.178455,26.104227,29.878204,6.130097,15.21869,28.925056,26.759659,28.879515,22.203249
9/27/1999,86.284279,0.471539,25.473022,34.64809,14.163821,5.605252,17.213001,32.221573,20.505032,77.186852,25.410746,28.131353,31.474174,29.368156,19.997711,24.407623,27.145054,16.684448,26.823256,47.886734,26.684309,29.821671,6.228336,15.042955,28.653193,26.315893,29.038288,22.63438
9/28/1999,86.116562,0.45856,25.566504,33.624725,14.094395,5.63011,16.992327,33.037621,20.145796,77.500595,25.447683,28.007511,31.898932,29.544899,20.236917,24.193001,26.945179,16.654091,26.943893,48.421528,26.539284,29.567272,6.306927,14.919948,28.761955,26.204933,29.256628,23.151747
9/29/1999,85.089081,0.454235,24.982258,34.64809,13.573668,5.617682,17.213001,32.864517,20.275118,75.343452,25.115286,27.122879,31.00695,29.05541,20.045551,23.471111,27.344912,16.220592,27.144966,47.789516,26.593681,29.086716,6.339674,15.35928,29.14253,25.916487,28.422993,22.699062
9/30/1999,86.389107,0.48692,25.636608,35.050114,13.400094,5.654967,17.919167,32.2463,20.404438,75.931755,25.558493,26.539032,32.323689,29.368156,19.902031,23.197969,27.926336,15.895454,27.426476,47.449203,26.648045,29.312862,5.101865,15.411995,29.849354,26.759659,28.760426,23.216412
10/1/1999,86.200417,0.474663,25.753458,35.050114,13.625741,5.723323,17.433668,34.298786,20.275118,73.892303,25.70623,26.45056,32.833382,28.579542,19.423609,23.393082,27.435757,16.184456,27.587328,46.039337,27.264414,30.810995,4.794052,15.095677,30.257137,26.293694,28.576824,22.893063
10/4/1999,87.731125,0.496534,26.361074,35.488705,13.209153,5.841393,17.47781,34.051491,19.772182,75.225769,26.297171,27.246727,34.1926,29.925594,19.614979,24.036924,27.017864,16.617975,28.110119,47.983978,27.409433,31.319809,4.427295,15.482292,30.963932,27.600298,29.395567,23.970892
10/5/1999,87.647224,0.52249,26.781721,35.488705,13.313299,5.816537,17.389536,33.631104,19.44169,76.559311,25.669285,27.016712,34.829716,30.605412,19.088722,23.783287,27.163218,16.5096,28.190556,48.421528,27.318792,31.715557,4.499335,15.341712,30.746473,26.997871,29.157393,22.612829
10/6/1999,88.989182,0.516722,26.892725,35.196316,14.424196,5.816537,18.360523,34.892277,20.145796,74.794342,25.48461,27.476719,34.914669,31.920933,19.614979,24.017424,27.326748,16.870848,27.949251,49.782764,27.481934,32.620087,4.505883,15.904055,31.507629,27.109446,29.75284,23.136711
10/7/1999,88.485977,0.510473,26.501286,35.781094,14.441545,5.779253,17.566084,34.917004,19.729082,73.029411,25.373825,27.512121,34.872196,31.784744,19.655634,23.607677,27.69013,16.401211,27.506895,49.150776,27.336908,32.054749,4.486236,15.710757,31.426088,26.618561,29.772688,23.049988
10/8/1999,89.827911,0.504224,26.851839,35.854191,14.73663,5.679824,17.875042,35.015923,19.62849,71.225243,25.558493,27.759815,37.633076,32.615448,19.415932,23.627199,27.69013,16.617975,27.024321,49.73415,28.64213,33.355042,4.427295,15.921638,32.404778,26.975571,30.149811,23.223457
10/11/1999,89.681076,0.512876,27.085533,36.914082,14.545691,5.822752,17.830896,35.584675,19.97336,71.695877,25.669285,27.742119,36.656143,32.438416,19.367987,23.880838,27.617464,15.895454,26.984106,49.539684,28.533369,33.97691,4.545177,16.431274,32.459126,26.350811,29.951334,22.833145
10/12/1999,88.297226,0.520568,26.828463,35.305965,14.042326,5.698467,17.566084,34.7439,20.232008,69.028877,25.373825,27.512121,36.613682,31.648565,19.176226,23.939365,26.854342,15.678693,25.496151,48.956303,28.062035,33.43985,4.309406,15.605314,32.024181,26.150003,29.395567,22.225994
10/13/1999,86.011696,0.492448,26.290958,34.099854,13.799322,5.524468,16.904045,33.828945,20.17453,65.930412,25.078331,26.928253,34.872196,30.940418,18.88859,22.515104,26.400108,15.31743,26.059175,47.449203,27.645094,32.789703,4.204618,15.904055,30.991129,25.413691,28.919207,22.377783
10/14/1999,85.990715,0.562866,25.940414,34.721203,14.042326,5.592824,17.124725,33.791851,20.232008,67.146233,24.598196,27.122879,35.594284,30.940418,19.128288,22.895557,26.708977,15.859321,28.069916,48.227051,27.445692,33.015835,4.45349,15.640462,30.882397,25.32445,28.800106,21.98748
10/15/1999,83.789078,0.573442,25.122477,34.392235,13.868746,5.43747,16.683369,31.949562,20.303852,67.695366,24.561258,26.415173,34.532402,29.415173,18.50506,22.124887,25.982195,15.281308,27.346041,46.476879,27.065001,31.772093,4.525531,15.763473,29.794987,23.740265,27.966476,22.16094
10/18/1999,84.397141,0.563347,25.192587,33.332348,14.163821,5.338041,17.124725,31.875366,20.533764,67.146233,24.819805,26.981331,35.424377,30.041624,18.121536,21.656649,25.782351,15.209057,27.10475,46.087936,27.409433,32.648357,4.630319,15.570159,29.985273,24.387342,27.906925,22.681347
10/19/1999,85.214905,0.526816,25.192587,32.564819,14.667197,5.381542,17.036455,33.21072,20.663086,67.224747,25.595415,27.865957,35.806652,30.477409,18.40918,20.329927,26.127556,15.028427,27.506895,46.963051,28.932184,33.892105,4.610673,15.464725,30.637726,25.391397,27.410717,22.182621
10/20/1999,86.053627,0.577767,26.15074,32.455166,14.649838,5.505824,17.786762,34.076218,21.151632,67.146233,26.075569,28.276358,37.250813,31.539614,19.080347,21.832237,26.272915,15.100676,28.391626,48.032608,29.729803,34.231316,4.833346,15.183549,31.480459,27.064817,29.296318,22.139248
10/21/1999,86.556862,0.585458,25.870306,31.651094,15.083776,5.549324,17.963305,31.702259,21.309696,57.105728,25.004471,28.649109,37.293285,31.566868,18.88859,22.378519,26.454613,14.775542,28.753561,48.174816,30.40053,35.559868,5.04947,14.745082,31.262983,27.711868,29.554354,22.009153
10/22/1999,87.290741,0.568634,24.888784,32.528267,15.344146,5.480967,18.316404,32.097919,21.553976,58.94907,23.822571,28.613617,38.779926,32.38393,19.991219,22.92482,26.908833,15.787067,28.713346,51.048748,30.382406,36.068665,5.088767,15.611395,31.453272,28.782858,29.435263,21.857372
10/25/1999,86.85041,0.572961,24.865406,31.833847,15.639217,5.586609,17.610214,31.628063,20.691826,58.909885,23.120817,28.311861,38.015369,31.240032,19.655634,22.241959,26.981522,15.750952,28.431841,49.879696,30.527447,35.531593,5.128061,15.257798,31.290171,27.823437,29.355869,21.792303
10/26/1999,85.760086,0.577287,25.14584,30.627741,15.413574,5.710896,16.904045,30.045443,20.232008,59.929611,23.342432,27.885847,36.188931,31.539614,19.367987,22.300495,27.853653,15.425811,28.874208,48.174816,30.545568,35.107578,5.134612,15.682119,30.746473,27.778795,29.336018,21.53211
10/27/1999,87.311737,0.587381,25.870306,31.870394,15.812799,5.748183,17.257135,29.946527,20.663086,58.360794,23.342432,28.187588,36.019035,32.819717,19.559753,21.676146,28.362381,15.823198,28.874208,50.171963,30.25551,35.192394,5.160809,15.664452,30.311508,29.541481,28.859652,21.813993
10/28/1999,90.28923,0.598917,26.524662,32.857197,16.333525,5.561756,17.345406,31.009871,20.663086,59.576626,24.118044,29.71413,37.887947,35.080334,20.13504,22.534609,28.162514,17.376614,29.437216,56.114651,30.164871,35.899078,5.232851,15.487642,32.431946,31.61652,28.542088,22.421144
10/29/1999,91.924736,0.616221,27.669779,33.295776,16.385597,5.567969,17.786762,31.553894,20.993587,61.655323,24.376593,29.785135,38.270218,33.555115,20.326803,24.173491,27.635626,18.496515,29.638277,55.3353,30.382406,35.983871,5.41623,15.646766,32.948471,31.147957,29.395567,22.529562
11/1/1999,90.960243,0.596994,27.249119,33.77092,16.385597,5.599037,17.610214,31.776447,21.02231,60.714066,24.63513,30.672651,38.227749,32.465652,19.703577,23.724749,27.326748,18.27977,28.713346,54.068832,30.473047,35.983871,5.468624,15.452282,33.165943,29.831539,29.336018,22.356104
11/2/1999,90.310158,0.617182,27.482826,32.784107,16.038446,5.219969,17.786762,32.073189,20.404438,59.49818,24.376593,30.104647,38.142788,32.138805,20.278862,24.193001,27.581104,18.893915,27.909048,54.361099,29.729803,35.305462,5.796085,15.858914,33.492168,29.876165,29.395567,21.857372
11/3/1999,90.918259,0.626796,26.734982,32.784107,15.795446,4.990043,17.919167,31.084045,20.476284,59.223671,24.782871,30.317656,37.887947,32.029861,20.614445,24.905016,27.472086,18.496515,27.828615,53.581699,30.237391,35.786011,5.547213,16.018045,32.730995,29.42993,29.216946,22.030836
11/4/1999,91.61026,0.643139,26.174118,32.1628,15.74338,5.008686,17.786762,33.161263,20.289486,57.458706,26.703447,29.909403,38.05785,31.880072,20.326803,25.471056,27.544771,19.110662,27.909048,54.653362,30.545568,36.040401,5.448975,15.434598,33.057209,30.032345,29.137541,21.727262
11/5/1999,92.511902,0.679189,27.459448,32.528267,16.142595,4.76633,18.139853,33.680576,19.657227,56.635036,27.479067,30.069139,39.459518,32.629055,18.648882,25.724785,27.81732,20.844713,28.512276,57.429852,30.599945,36.351349,5.507919,15.487642,33.927128,30.79097,29.07799,21.618841
11/8/1999,92.595734,0.741195,28.160538,32.784107,16.333525,4.660689,18.581213,33.804199,20.548134,59.027557,27.774542,30.832418,39.756844,32.016254,18.025654,25.646694,27.617464,20.700212,28.431841,56.894054,30.291767,35.701199,5.75679,15.293159,34.416466,30.121595,28.561924,22.356104
11/9/1999,91.72554,0.689283,27.763248,32.820663,16.021086,4.716617,18.537069,33.977314,20.519386,58.831215,27.405188,30.530661,39.417053,31.825588,18.121536,25.002621,27.344912,20.266701,26.747131,56.017208,30.056103,35.277199,5.58651,15.24012,34.797058,29.653032,28.224508,21.813993
11/10/1999,92.406975,0.703222,29.726313,34.246056,16.073164,4.673114,18.870462,34.719185,21.051056,60.951965,27.220526,30.495157,38.822399,31.594091,18.313301,24.67082,27.544771,19.833191,26.948851,56.065979,29.874825,35.07933,5.573411,15.204761,33.573727,28.760551,27.668753,22.0742
11/11/1999,92.931221,0.709472,31.315449,33.807468,15.760728,4.586116,19.179821,35.807243,20.806776,59.69521,27.774542,30.228891,39.034775,31.7575,18.648882,24.807438,27.326748,19.399683,26.545424,57.137585,30.1105,34.711849,5.521018,15.55836,34.280548,28.961336,28.462694,22.030836
11/12/1999,93.769913,0.696974,31.198614,35.379055,15.969015,4.586116,19.533361,36.375999,21.007952,60.245033,28.587095,30.38866,40.011715,33.609562,19.391668,23.792494,27.81732,19.79706,26.666454,62.154816,30.17374,34.344383,5.57996,15.55836,34.987373,30.3447,28.323746,21.813993
11/15/1999,93.990112,0.687841,30.964907,35.634895,16.177309,4.704186,20.19626,35.510487,21.007952,59.106136,27.700674,30.264402,40.054176,34.263245,20.020323,23.128889,28.326057,19.435797,25.899939,60.790878,30.101038,34.005165,5.717494,15.71748,34.253368,29.474543,27.629055,21.98748
11/16/1999,94.776413,0.7013,31.595892,36.146564,16.455034,4.405902,20.814962,36.005077,21.539618,59.459572,27.294394,30.495157,40.691296,34.753498,20.213757,23.909599,29.398041,20.086075,26.706799,64.541595,30.864471,34.37265,5.769888,16.071079,34.960148,30.701719,27.728304,22.356104
11/17/1999,95.02803,0.69409,31.689371,35.65987,16.645966,4.399689,20.328838,36.054531,22.355711,58.90979,27.257469,30.956675,40.011715,33.691265,20.117039,23.343584,29.671364,19.471924,27.473312,62.00864,30.719061,34.937996,5.907422,15.664452,34.769871,29.229105,26.993908,22.616297
11/18/1999,95.69902,0.689283,32.881229,36.282909,16.784826,4.673114,20.417225,36.079266,22.051838,61.580341,27.774542,31.116425,40.351509,33.745762,20.987494,24.514669,30.055059,19.002285,27.755713,62.49577,30.355526,35.588131,6.130097,15.823554,36.101967,29.764597,26.974058,22.204315
11/19/1999,95.615135,0.710913,32.951321,35.586575,16.802177,4.896828,19.577557,37.464062,21.574341,65.311295,27.996149,31.382664,39.501995,33.772991,20.697342,24.944065,29.90889,18.930035,28.199459,62.300919,30.591827,35.899078,5.835381,13.914125,35.775719,29.630714,27.311483,22.486195
11/22/1999,95.594185,0.696974,32.717648,35.843128,18.156075,4.828471,20.72658,38.131741,21.096832,67.785484,27.719145,31.462538,38.567528,33.715122,21.084208,25.139242,28.922285,18.135258,27.029533,62.10606,30.628168,35.609333,5.76334,14.214688,35.449505,29.229105,28.522228,22.057936
11/23/1999,94.755432,0.713797,33.091553,34.926884,18.520594,4.710402,21.124315,37.637169,20.749575,66.646584,27.552938,31.89744,38.015369,33.881939,20.890774,24.67082,28.264544,17.954632,26.908503,60.59602,30.264639,35.362,5.835381,14.197003,35.068913,28.537432,28.462694,21.467051
11/24/1999,95.258659,0.728217,34.563847,34.450432,18.867737,4.629615,20.903353,39.120884,20.894268,65.664742,26.814245,31.932934,39.37458,33.337219,21.857935,25.666231,28.081848,17.846256,26.505081,60.108913,30.464579,36.040401,5.547213,13.737327,34.579582,28.403553,29.117689,21.553791
11/26/1999,94.902237,0.731101,34.844284,34.267189,18.485865,4.673114,20.859156,39.071434,20.604868,65.978943,26.334108,32.092686,39.555084,33.255505,21.326,25.061159,27.917412,18.063009,26.505081,60.255093,30.010159,36.125202,5.429327,13.613568,35.014538,28.225046,28.939049,21.813993
11/29/1999,94.56675,0.727256,34.68071,34.413795,18.669617,4.610972,20.947546,38.576859,20.50358,65.468353,26.917707,31.666681,40.096657,32.206905,22.003014,24.651287,27.752964,17.44887,26.38405,58.063087,30.555456,36.181721,5.272145,13.065488,34.797058,27.466433,28.641329,21.727262
11/30/1999,93.455414,0.752732,33.348618,35.18343,18.739212,4.573685,20.59399,36.054531,20.50358,64.761467,27.065626,30.672651,39.162189,32.92186,21.567789,23.948631,27.935673,17.44887,26.222685,58.550209,30.17374,35.588131,5.442426,13.118528,34.469517,27.577991,28.91424,22.128407
12/1/1999,94.210274,0.792628,34.189938,35.623222,18.982807,4.673114,20.284653,35.065376,21.415176,64.987274,27.222763,31.879681,39.80994,33.282738,21.664505,23.83153,27.606798,17.88238,26.787474,59.378277,29.8102,34.677124,5.534117,13.277652,35.394505,27.628199,29.594053,22.356104
12/2/1999,94.776413,0.847424,34.961124,35.623222,18.774017,4.533296,20.770777,35.411575,21.053431,66.145844,26.732845,31.950674,39.194054,33.43594,21.5557,24.221895,28.410702,18.207523,25.899939,60.401211,29.105848,34.216095,5.717494,13.436766,35.380898,28.225046,30.110109,22.491617
12/3/1999,96.516838,0.884436,35.732342,36.796001,19.017599,4.610972,21.654638,36.598557,21.053431,70.298973,27.139566,32.305695,40.139133,34.263245,21.857935,24.573212,29.0319,18.352022,26.06131,61.618965,28.283352,35.123981,5.665102,13.653346,36.673164,29.273731,30.526928,22.898199
12/6/1999,95.803864,0.892126,36.73724,36.172951,17.986687,4.679329,23.157198,35.609409,21.0679,72.891006,27.250492,32.163689,40.489555,34.249626,21.51943,24.319489,28.593418,17.918505,24.891371,60.011543,28.156109,34.350861,5.665102,13.472129,36.278667,28.158108,30.308594,22.334408
12/7/1999,95.02803,0.906066,37.952457,36.172951,16.425079,4.617186,22.361723,35.461037,20.778503,73.283752,26.437044,31.222918,39.417053,34.617298,21.277641,24.104776,27.186583,17.629501,24.487946,63.080322,27.156382,33.223083,5.494819,12.924048,36.237869,28.068865,29.534502,22.204315
12/8/1999,94.419991,0.846463,37.368221,35.220074,16.703478,4.494458,21.853502,35.807243,20.952141,74.324463,26.363094,31.435917,39.863045,34.481125,21.084208,23.265509,27.478918,17.774006,24.044182,62.349621,26.529278,33.272728,5.507919,12.764923,36.69355,27.745337,29.137541,22.22057
12/9/1999,94.881271,0.809451,36.877457,34.377125,17.295059,4.548831,21.919796,34.818089,21.342821,71.24157,26.4093,31.205179,42.305363,34.821587,21.374353,22.875143,27.387554,17.737877,24.407269,62.349621,27.120016,32.315193,5.291793,12.959405,37.979023,27.801109,29.455122,22.334408
12/10/1999,95.195755,0.792147,37.321476,34.083939,17.608244,4.362402,22.361723,35.411575,21.010015,68.492409,25.586628,31.364914,42.984982,36.551086,21.700775,22.562857,27.46064,18.207523,25.254456,63.908344,27.447203,32.428669,5.337638,13.206924,38.740788,28.180429,29.812382,21.944105
12/13/1999,95.363525,0.761384,37.835606,34.706985,17.260265,4.255205,22.671076,36.895298,20.735098,68.934219,24.847126,31.324972,46.2131,36.237873,21.374353,23.128889,27.401258,18.342983,24.649311,63.95705,27.101851,30.981731,5.265595,13.100843,39.658974,28.035397,30.685713,22.659676
12/14/1999,94.440956,0.729659,36.620388,35.110142,17.051468,3.995761,22.008183,36.450176,20.329947,68.649506,24.403429,31.684422,45.575966,34.971386,22.051373,22.621407,27.533714,18.568775,24.851032,61.375408,27.392668,31.634279,5.448975,13.047802,40.264294,27.332548,31.34071,22.486195
