,SYMBOL,BID,BIDSIZ,OFR,OFRSIZ,PRICE,SIZE
6414,KO,61.69,23,61.7,20,61.7,107.0
6415,KO,61.69,9,61.7,24,61.695,100.0
6416,KO,61.68,28,61.7,35,61.69,200.0
6417,KO,61.68,16,61.69,3,61.69,500.0
6418,KO,61.69,10,61.7,35,61.69,100.0
6419,KO,61.68,37,61.69,16,61.69,70.0
6420,KO,61.68,7,61.69,23,61.69,413.0
6421,KO,61.68,15,61.69,14,61.69,1100.0
6422,KO,61.68,25,61.69,3,61.69,300.0
6423,KO,61.7,12,61.71,35,61.7,100.0
6424,KO,61.71,4,61.72,29,61.71,10.0
6425,KO,61.7,17,61.71,13,61.71,300.0
6426,KO,61.7,24,61.72,27,61.71,300.0
6427,KO,61.71,7,61.72,28,61.71,32.0
6428,KO,61.7,17,61.71,23,61.71,59.0
6429,KO,61.7,17,61.72,35,61.71,9.0
6430,KO,61.71,1,61.72,35,61.71,5.0
6431,KO,61.7,10,61.71,24,61.71,195.0
6432,KO,61.69,15,61.7,22,61.7,600.0
6433,KO,61.68,21,61.7,43,61.69,200.0
6434,KO,61.69,14,61.7,22,61.69,300.0
6435,KO,61.69,5,61.7,30,61.695,17.0
6436,KO,61.7,21,61.71,22,61.7,220.0
6437,KO,61.7,9,61.71,24,61.7,300.0
6438,KO,61.7,3,61.71,24,61.7,19.0
6439,KO,61.69,16,61.7,13,61.7,81.0
6440,KO,61.68,18,61.69,23,61.69,200.0
6441,KO,61.69,21,61.7,16,61.69,200.0
6442,KO,61.69,37,61.71,24,61.7,603.0
6443,KO,61.7,16,61.71,22,61.7,2.0
6444,KO,61.69,19,61.71,36,61.7,111.0
6445,KO,61.69,11,61.7,21,61.7,400.0
6446,KO,61.7,26,61.71,20,61.7,1.0
6447,KO,61.7,2,61.71,32,61.7,200.0
6448,KO,61.7,24,61.71,22,61.7,132.0
6449,KO,61.7,37,61.72,19,61.71,6.0
6450,KO,61.71,9,61.72,19,61.715,100.0
6451,KO,61.71,14,61.72,10,61.71,1.0
6452,KO,61.7,17,61.71,22,61.71,199.0
6453,KO,61.71,19,61.72,18,61.71,186.0
6454,KO,61.71,32,61.72,11,61.715,3.0
6455,KO,61.71,47,61.72,2,61.715,4.0
6456,KO,61.71,14,61.72,26,61.71,3.0
6457,KO,61.71,39,61.73,25,61.72,1.0
6458,KO,61.73,16,61.74,21,61.73,333.0
6459,KO,61.73,33,61.74,25,61.73,200.0
6460,KO,61.73,20,61.74,10,61.735,43.0
6461,KO,61.73,19,61.74,12,61.735,2.0
6462,KO,61.73,31,61.75,24,61.74,100.0
6463,KO,61.73,17,61.74,7,61.735,1.0
6464,KO,61.74,7,61.75,28,61.74,29.0
6465,KO,61.73,17,61.75,32,61.74,145.0
6466,KO,61.73,25,61.75,27,61.74,79.0
6467,KO,61.73,4,61.74,30,61.73,400.0
6468,KO,61.72,23,61.73,2,61.73,700.0
6469,KO,61.72,1,61.73,26,61.72,47.0
6470,KO,61.71,20,61.72,21,61.72,80.0
6471,KO,61.72,34,61.73,15,61.72,75.0
6472,KO,61.73,14,61.74,18,61.73,2.0
6473,KO,61.74,3,61.75,34,61.74,2.0
6474,KO,61.74,3,61.75,19,61.74,150.0
6475,KO,61.74,3,61.75,21,61.74,98.0
6476,KO,61.74,26,61.75,19,61.74,201.0
6477,KO,61.72,18,61.73,13,61.73,40.0
6478,KO,61.71,21,61.73,46,61.72,125.0
6479,KO,61.71,22,61.73,32,61.72,2.0
6480,KO,61.72,1,61.73,22,61.72,100.0
6481,KO,61.71,37,61.72,1,61.72,100.0
6482,KO,61.72,24,61.73,23,61.72,100.0
6483,KO,61.72,29,61.74,22,61.73,1000.0
6484,KO,61.72,20,61.73,11,61.73,100.0
6485,KO,61.73,26,61.74,14,61.73,44.0
6486,KO,61.74,23,61.75,21,61.74,421.0
6487,KO,61.74,2,61.75,33,61.74,4.0
6488,KO,61.75,30,61.76,18,61.75,100.0
6489,KO,61.75,12,61.76,25,61.75,135.0
6490,KO,61.75,5,61.76,34,61.75,58.0
6491,KO,61.75,7,61.76,24,61.75,23.0
6492,KO,61.74,10,61.75,17,61.75,300.0
6493,KO,61.75,9,61.76,22,61.75,3.0
6494,KO,61.75,13,61.76,28,61.76,76.0
6495,KO,61.76,7,61.77,30,61.76,20.0
6496,KO,61.75,30,61.76,13,61.76,89.0
6497,KO,61.75,34,61.77,21,61.76,161.0
6498,KO,61.76,31,61.78,24,61.77,100.0
6499,KO,61.76,20,61.77,16,61.77,17.0
6500,KO,61.77,9,61.78,31,61.77,2.0
6501,KO,61.76,16,61.77,12,61.77,300.0
6502,KO,61.76,17,61.77,23,61.77,200.0
6503,KO,61.77,10,61.78,21,61.775,100.0
6504,KO,61.76,21,61.77,23,61.77,500.0
6505,KO,61.77,11,61.78,15,61.78,200.0
6506,KO,61.78,32,61.79,19,61.78,2.0
6507,KO,61.78,2,61.79,25,61.78,200.0
6508,KO,61.78,10,61.79,16,61.785,100.0
6509,KO,61.77,17,61.78,14,61.78,200.0
6510,KO,61.77,30,61.79,28,61.78,100.0
6511,KO,61.78,19,61.79,26,61.78,68.0
6512,KO,61.77,18,61.79,41,61.78,200.0
6513,KO,61.78,8,61.79,13,61.78,100.0
6514,KO,61.78,17,61.79,13,61.78,100.0
6515,KO,61.78,19,61.79,7,61.79,110.0
6516,KO,61.78,34,61.8,28,61.79,600.0
6517,KO,61.79,14,61.8,32,61.79,7.0
6518,KO,61.79,7,61.8,28,61.79,100.0
6519,KO,61.77,18,61.78,19,61.78,100.0
6520,KO,61.76,1,61.77,24,61.76,200.0
6521,KO,61.75,33,61.77,17,61.76,36.0
6522,KO,61.75,14,61.76,10,61.76,1000.0
6523,KO,61.76,13,61.77,28,61.76,201.0
6524,KO,61.75,6,61.76,27,61.76,200.0
6525,KO,61.75,1,61.76,24,61.75,300.0
6526,KO,61.74,21,61.75,1,61.75,71.0
6527,KO,61.74,10,61.75,19,61.75,200.0
6528,KO,61.73,14,61.75,27,61.74,300.0
6529,KO,61.74,11,61.75,13,61.745,100.0
6530,KO,61.75,20,61.76,16,61.75,3.0
6531,KO,61.75,35,61.76,23,61.76,95.0
6532,KO,61.76,33,61.78,21,61.77,6.0
6533,KO,61.76,20,61.77,19,61.77,400.0
6534,KO,61.76,16,61.77,21,61.77,100.0
6535,KO,61.76,8,61.77,23,61.76,800.0
6536,KO,61.76,18,61.77,21,61.76,117.0
6537,KO,61.75,39,61.77,34,61.76,10.0
6538,KO,61.76,12,61.77,14,61.765,100.0
6539,KO,61.76,6,61.77,23,61.765,100.0
6540,KO,61.77,22,61.78,19,61.77,200.0
6541,KO,61.77,9,61.78,18,61.77,100.0
6542,KO,61.76,19,61.78,39,61.77,200.0
6543,KO,61.75,31,61.76,18,61.76,25.0
6544,KO,61.75,22,61.76,21,61.75,3.0
6545,KO,61.75,6,61.76,31,61.75,100.0
6546,KO,61.75,29,61.76,10,61.76,800.0
6547,KO,61.75,40,61.77,17,61.76,100.0
6548,KO,61.75,33,61.77,13,61.76,100.0
6549,KO,61.75,16,61.76,27,61.76,282.0
6550,KO,61.76,22,61.77,21,61.76,72.0
6551,KO,61.76,33,61.78,20,61.77,111.0
6552,KO,61.78,2,61.79,32,61.78,97.0
6553,KO,61.77,44,61.79,19,61.78,200.0
6554,KO,61.77,38,61.78,7,61.78,73.0
6555,KO,61.79,32,61.81,22,61.8,85.0
6556,KO,61.8,1,61.81,40,61.8,50.0
6557,KO,61.79,21,61.8,18,61.8,169.0
6558,KO,61.8,2,61.81,32,61.8,3.0
6559,KO,61.8,32,61.81,3,61.81,99.0
6560,KO,61.8,37,61.82,22,61.81,100.0
6561,KO,61.8,28,61.82,22,61.81,1.0
6562,KO,61.81,24,61.82,8,61.815,20.0
6563,KO,61.81,1,61.82,28,61.81,6.0
6564,KO,61.81,1,61.82,24,61.81,194.0
6565,KO,61.81,18,61.82,23,61.81,25.0
6566,KO,61.81,6,61.82,24,61.81,2.0
6567,KO,61.81,6,61.82,11,61.815,2.0
6568,KO,61.81,25,61.82,15,61.81,167.0
6569,KO,61.81,14,61.82,17,61.81,89.0
6570,KO,61.8,18,61.82,25,61.81,100.0
6571,KO,61.8,17,61.81,13,61.81,111.0
6572,KO,61.8,14,61.81,9,61.81,73.0
6573,KO,61.81,3,61.82,29,61.81,49.0
6574,KO,61.79,19,61.81,35,61.8,798.0
6575,KO,61.8,5,61.81,15,61.805,100.0
6576,KO,61.79,24,61.8,8,61.8,1700.0
6577,KO,61.79,21,61.8,10,61.795,100.0
6578,KO,61.79,13,61.8,9,61.795,100.0
6579,KO,61.8,9,61.81,8,61.8,100.0
6580,KO,61.8,17,61.81,8,61.8,100.0
6581,KO,61.8,2,61.81,15,61.8,37.0
6582,KO,61.79,17,61.8,11,61.8,300.0
6583,KO,61.79,2,61.8,18,61.79,751.0
6584,KO,61.78,16,61.8,25,61.79,100.0
6585,KO,61.78,18,61.8,26,61.79,200.0
6586,KO,61.78,18,61.8,26,61.79,100.0
6587,KO,61.78,21,61.79,9,61.79,24.0
6588,KO,61.79,18,61.8,13,61.79,149.0
6589,KO,61.78,19,61.79,16,61.79,100.0
6590,KO,61.77,35,61.78,21,61.78,40.0
6591,KO,61.77,6,61.78,22,61.77,33.0
6592,KO,61.76,18,61.77,13,61.77,301.0
6593,KO,61.76,21,61.78,24,61.77,52.0
6594,KO,61.77,18,61.78,17,61.77,2.0
6595,KO,61.77,4,61.78,30,61.77,1.0
6596,KO,61.77,28,61.79,19,61.78,100.0
6597,KO,61.78,1,61.79,34,61.78,47.0
6598,KO,61.78,2,61.79,33,61.785,100.0
6599,KO,61.77,10,61.78,20,61.78,100.0
6600,KO,61.77,6,61.78,27,61.77,159.0
6601,KO,61.77,24,61.78,19,61.77,200.0
6602,KO,61.76,20,61.78,23,61.77,100.0
6603,KO,61.78,22,61.79,20,61.78,41.0
6604,KO,61.78,20,61.79,18,61.785,100.0
6605,KO,61.79,16,61.8,23,61.79,3.0
6606,KO,61.78,15,61.79,25,61.79,25.0
6607,KO,61.78,15,61.79,23,61.78,66.0
6608,KO,61.78,2,61.79,30,61.78,100.0
6609,KO,61.79,34,61.81,19,61.8,600.0
6610,KO,61.8,2,61.81,26,61.8,50.0
6611,KO,61.8,8,61.81,25,61.8,8.0
6612,KO,61.79,12,61.8,23,61.8,792.0
6613,KO,61.79,2,61.8,36,61.79,400.0
6614,KO,61.8,19,61.81,16,61.8,100.0
6615,KO,61.78,19,61.8,35,61.79,504.0
6616,KO,61.78,31,61.8,30,61.79,100.0
6617,KO,61.78,31,61.8,29,61.79,100.0
6618,KO,61.78,27,61.8,25,61.79,100.0
6619,KO,61.78,22,61.8,33,61.79,50.0
6620,KO,61.8,2,61.81,35,61.8,100.0
6621,KO,61.8,2,61.81,35,61.8,100.0
6622,KO,61.8,7,61.81,18,61.8,200.0
6623,KO,61.79,1,61.8,31,61.79,100.0
6624,KO,61.78,17,61.79,14,61.785,50.0
6625,KO,61.77,22,61.79,7,61.785,50.0
6626,KO,61.77,19,61.78,14,61.78,2150.0
6627,KO,61.77,20,61.78,15,61.775,100.0
6628,KO,61.76,20,61.78,25,61.77,25.0
6629,KO,61.75,21,61.77,21,61.76,200.0
6630,KO,61.73,15,61.74,15,61.74,100.0
6631,KO,61.74,12,61.75,55,61.745,100.0
6632,KO,61.74,4,61.75,61,61.74,200.0
6633,KO,61.72,26,61.74,22,61.73,203.0
6634,KO,61.72,38,61.73,2,61.73,58.0
6635,KO,61.72,38,61.74,15,61.73,300.0
6636,KO,61.73,16,61.74,9,61.74,100.0
6637,KO,61.73,19,61.74,8,61.74,100.0
6638,KO,61.73,28,61.75,66,61.74,102.0
6639,KO,61.73,29,61.75,20,61.74,3.0
6640,KO,61.73,21,61.75,32,61.74,300.0
6641,KO,61.74,16,61.75,20,61.74,200.0
6642,KO,61.75,12,61.76,16,61.75,800.0
6643,KO,61.75,32,61.76,1,61.76,100.0
6644,KO,61.76,24,61.77,22,61.76,1.0
6645,KO,61.78,18,61.79,16,61.78,300.0
6646,KO,61.77,14,61.78,17,61.78,300.0
6647,KO,61.77,23,61.79,21,61.78,601.0
6648,KO,61.78,15,61.79,13,61.785,100.0
6649,KO,61.77,8,61.78,26,61.78,100.0
6650,KO,61.76,18,61.78,37,61.77,1200.0
6651,KO,61.77,5,61.78,23,61.77,200.0
6652,KO,61.77,20,61.79,21,61.78,200.0
6653,KO,61.77,14,61.79,22,61.78,50.0
6654,KO,61.77,14,61.79,23,61.78,9.0
6655,KO,61.77,14,61.79,22,61.78,100.0
6656,KO,61.76,6,61.77,19,61.77,100.0
6657,KO,61.77,11,61.78,16,61.77,100.0
6658,KO,61.77,6,61.78,26,61.77,40.0
6659,KO,61.76,10,61.77,16,61.77,100.0
6660,KO,61.76,14,61.77,15,61.77,200.0
6661,KO,61.77,20,61.78,7,61.78,118.0
6662,KO,61.77,22,61.79,20,61.78,273.0
6663,KO,61.76,12,61.77,15,61.77,17.0
6664,KO,61.76,1,61.77,36,61.76,200.0
6665,KO,61.76,1,61.77,42,61.76,100.0
6666,KO,61.75,10,61.76,19,61.76,26.0
6667,KO,61.75,10,61.76,18,61.76,26.0
6668,KO,61.75,19,61.76,1,61.76,7.0
6669,KO,61.75,26,61.76,1,61.76,100.0
6670,KO,61.74,13,61.75,16,61.75,233.0
6671,KO,61.74,31,61.76,19,61.75,73.0
6672,KO,61.74,16,61.75,24,61.75,200.0
6673,KO,61.75,7,61.76,18,61.75,311.0
6674,KO,61.74,18,61.75,30,61.75,200.0
6675,KO,61.74,4,61.75,32,61.74,101.0
6676,KO,61.74,22,61.76,17,61.75,1.0
6677,KO,61.74,25,61.75,7,61.75,200.0
6678,KO,61.75,8,61.76,20,61.75,50.0
6679,KO,61.74,18,61.75,7,61.745,100.0
6680,KO,61.74,19,61.76,33,61.75,739.0
6681,KO,61.73,19,61.74,19,61.74,101.0
6682,KO,61.72,34,61.74,25,61.73,236.0
6683,KO,61.73,8,61.74,17,61.73,200.0
6684,KO,61.72,25,61.73,22,61.73,200.0
6685,KO,61.73,17,61.74,15,61.73,203.0
6686,KO,61.72,35,61.73,2,61.73,80.0
6687,KO,61.72,29,61.73,4,61.73,400.0
6688,KO,61.72,30,61.73,6,61.73,100.0
6689,KO,61.72,33,61.73,2,61.73,79.0
6690,KO,61.72,31,61.73,3,61.73,153.0
6691,KO,61.72,18,61.73,15,61.73,106.0
6692,KO,61.72,27,61.73,1,61.73,400.0
6693,KO,61.72,31,61.73,1,61.73,100.0
6694,KO,61.73,23,61.74,18,61.73,100.0
6695,KO,61.73,3,61.74,34,61.73,50.0
6696,KO,61.74,24,61.75,20,61.74,109.0
6697,KO,61.73,22,61.75,39,61.74,300.0
6698,KO,61.73,21,61.74,12,61.74,200.0
6699,KO,61.72,23,61.73,16,61.73,250.0
6700,KO,61.72,38,61.73,1,61.73,58.0
6701,KO,61.72,27,61.73,4,61.73,125.0
6702,KO,61.72,17,61.74,24,61.73,100.0
6703,KO,61.73,2,61.74,44,61.73,100.0
6704,KO,61.73,11,61.74,9,61.735,100.0
6705,KO,61.72,18,61.73,17,61.73,450.0
6706,KO,61.71,22,61.73,31,61.72,200.0
6707,KO,61.7,18,61.72,34,61.711,100.0
6708,KO,61.7,16,61.71,23,61.71,83.0
6709,KO,61.71,9,61.72,19,61.71,200.0
6710,KO,61.71,10,61.72,17,61.71,900.0
6711,KO,61.71,34,61.73,20,61.72,150.0
6712,KO,61.72,4,61.73,33,61.72,51.0
6713,KO,61.71,14,61.72,20,61.72,130.0
6714,KO,61.71,24,61.73,32,61.72,100.0
6715,KO,61.71,23,61.73,35,61.721,100.0
6716,KO,61.71,28,61.72,10,61.72,99.0
6717,KO,61.72,20,61.73,22,61.72,200.0
6718,KO,61.71,23,61.72,24,61.72,200.0
6719,KO,61.7,20,61.72,29,61.71,100.0
6720,KO,61.71,7,61.72,33,61.71,100.0
6721,KO,61.71,7,61.72,29,61.71,100.0
6722,KO,61.71,31,61.72,19,61.71,100.0
6723,KO,61.71,16,61.72,19,61.71,200.0
6724,KO,61.71,22,61.72,14,61.71,200.0
6725,KO,61.7,24,61.71,23,61.71,300.0
6726,KO,61.71,1,61.72,12,61.715,100.0
6727,KO,61.7,19,61.71,12,61.71,100.0
6728,KO,61.71,26,61.72,14,61.71,359.0
6729,KO,61.72,22,61.73,19,61.72,700.0
6730,KO,61.72,12,61.73,17,61.72,100.0
6731,KO,61.71,23,61.73,31,61.72,100.0
6732,KO,61.7,22,61.71,17,61.71,200.0
6733,KO,61.71,25,61.72,16,61.71,50.0
6734,KO,61.71,3,61.72,29,61.71,10.0
6735,KO,61.71,24,61.72,3,61.72,274.0
6736,KO,61.71,14,61.73,31,61.72,100.0
6737,KO,61.7,26,61.71,21,61.71,250.0
6738,KO,61.7,1,61.71,29,61.7,908.0
6739,KO,61.7,1,61.71,33,61.7,100.0
6740,KO,61.69,22,61.7,27,61.7,92.0
6741,KO,61.68,14,61.69,21,61.69,11.0
6742,KO,61.68,17,61.7,23,61.69,50.0
6743,KO,61.7,12,61.71,18,61.7,203.0
6744,KO,61.72,23,61.73,12,61.72,1000.0
6745,KO,61.73,13,61.74,14,61.73,3.0
6746,KO,61.73,31,61.75,18,61.74,46.0
6747,KO,61.74,3,61.75,29,61.74,50.0
6748,KO,61.73,24,61.75,25,61.74,100.0
6749,KO,61.74,2,61.75,36,61.74,100.0
6750,KO,61.73,23,61.74,22,61.74,200.0
6751,KO,61.72,25,61.73,23,61.73,100.0
6752,KO,61.72,28,61.74,23,61.73,2.0
6753,KO,61.72,2,61.73,45,61.72,40.0
6754,KO,61.71,14,61.72,18,61.72,260.0
6755,KO,61.72,25,61.73,28,61.72,301.0
6756,KO,61.72,37,61.74,20,61.73,75.0
6757,KO,61.72,19,61.73,18,61.73,500.0
6758,KO,61.73,23,61.74,16,61.73,288.0
6759,KO,61.72,14,61.73,20,61.73,9.0
6760,KO,61.72,35,61.73,2,61.73,2.0
6761,KO,61.73,34,61.75,21,61.74,3.0
6762,KO,61.73,16,61.74,18,61.74,22.0
6763,KO,61.73,3,61.74,24,61.73,25.0
6764,KO,61.74,1,61.75,44,61.74,100.0
6765,KO,61.74,1,61.75,34,61.74,100.0
6766,KO,61.73,24,61.75,23,61.74,354.0
6767,KO,61.73,7,61.74,31,61.73,67.0
6768,KO,61.73,4,61.74,48,61.73,100.0
6769,KO,61.72,13,61.73,26,61.73,54.0
6770,KO,61.72,8,61.73,21,61.725,100.0
6771,KO,61.72,28,61.74,39,61.73,101.0
6772,KO,61.73,2,61.74,54,61.73,50.0
6773,KO,61.72,17,61.73,22,61.73,300.0
6774,KO,61.72,33,61.74,39,61.73,200.0
6775,KO,61.72,20,61.73,15,61.73,200.0
6776,KO,61.75,8,61.76,18,61.755,54.0
6777,KO,61.75,6,61.76,30,61.75,100.0
6778,KO,61.75,24,61.76,17,61.75,712.0
6779,KO,61.75,28,61.76,8,61.76,200.0
6780,KO,61.76,35,61.78,20,61.77,3.0
6781,KO,61.76,36,61.77,1,61.77,700.0
6782,KO,61.76,21,61.77,23,61.77,100.0
6783,KO,61.77,13,61.78,21,61.77,200.0
6784,KO,61.77,6,61.78,33,61.77,200.0
6785,KO,61.76,20,61.77,21,61.77,200.0
6786,KO,61.76,31,61.77,5,61.77,100.0
6787,KO,61.77,40,61.79,14,61.78,100.0
6788,KO,61.77,27,61.79,14,61.78,200.0
6789,KO,61.78,8,61.79,29,61.78,600.0
6790,KO,61.78,8,61.79,29,61.78,300.0
6791,KO,61.77,55,61.78,1,61.78,391.0
6792,KO,61.78,21,61.79,19,61.78,10.0
6793,KO,61.77,37,61.79,34,61.78,200.0
6794,KO,61.77,22,61.78,34,61.77,21.0
6795,KO,61.77,2,61.78,38,61.77,208.0
6796,KO,61.76,10,61.77,16,61.765,100.0
6797,KO,61.75,16,61.76,20,61.76,47.0
6798,KO,61.75,9,61.76,21,61.75,600.0
6799,KO,61.75,32,61.76,4,61.755,100.0
6800,KO,61.76,26,61.77,18,61.76,200.0
6801,KO,61.77,12,61.78,23,61.77,57.0
6802,KO,61.76,18,61.77,19,61.77,500.0
6803,KO,61.76,8,61.77,20,61.76,110.0
6804,KO,61.76,28,61.77,5,61.77,41.0
6805,KO,61.76,40,61.77,3,61.77,100.0
6806,KO,61.77,23,61.78,13,61.77,100.0
6807,KO,61.76,30,61.77,22,61.77,100.0
6808,KO,61.76,45,61.77,3,61.765,17.0
6809,KO,61.75,28,61.76,33,61.76,34.0
6810,KO,61.75,21,61.76,17,61.755,100.0
6811,KO,61.74,15,61.75,24,61.75,1579.0
6812,KO,61.74,22,61.75,14,61.74,51.0
6813,KO,61.74,14,61.75,18,61.74,31.0
6814,KO,61.74,1,61.75,38,61.74,100.0
6815,KO,61.73,19,61.75,30,61.74,100.0
6816,KO,61.73,19,61.74,14,61.735,200.0
6817,KO,61.73,6,61.74,36,61.73,211.0
6818,KO,61.73,2,61.74,35,61.73,200.0
6819,KO,61.72,20,61.74,42,61.73,16.0
6820,KO,61.72,17,61.73,24,61.72,79.0
6821,KO,61.72,5,61.73,31,61.72,16.0
6822,KO,61.72,1,61.73,30,61.72,3.0
6823,KO,61.72,5,61.73,21,61.72,98.0
6824,KO,61.72,5,61.73,23,61.72,80.0
6825,KO,61.72,3,61.73,25,61.721,100.0
6826,KO,61.71,31,61.72,4,61.72,200.0
6827,KO,61.72,10,61.73,18,61.72,68.0
6828,KO,61.72,5,61.73,24,61.72,200.0
6829,KO,61.72,15,61.73,19,61.72,100.0
6830,KO,61.72,12,61.73,21,61.72,248.0
6831,KO,61.71,19,61.73,27,61.72,100.0
6832,KO,61.71,18,61.73,15,61.72,900.0
6833,KO,61.71,18,61.72,12,61.715,100.0
6834,KO,61.71,5,61.72,18,61.71,313.0
6835,KO,61.7,15,61.71,16,61.7,100.0
6836,KO,61.71,15,61.72,24,61.71,5.0
6837,KO,61.71,17,61.72,20,61.715,100.0
6838,KO,61.7,22,61.71,31,61.71,100.0
6839,KO,61.71,1,61.72,53,61.71,84.0
6840,KO,61.7,28,61.72,20,61.71,100.0
6841,KO,61.71,9,61.72,17,61.71,110.0
6842,KO,61.7,4,61.71,30,61.7,52.0
6843,KO,61.69,15,61.7,20,61.7,125.0
6844,KO,61.69,1,61.7,28,61.69,44.0
6845,KO,61.68,21,61.7,22,61.69,100.0
6846,KO,61.68,7,61.69,19,61.68,160.0
6847,KO,61.67,18,61.68,12,61.68,754.0
6848,KO,61.67,9,61.68,9,61.675,100.0
6849,KO,61.67,24,61.68,8,61.68,242.0
6850,KO,61.68,5,61.69,30,61.68,59.0
6851,KO,61.67,16,61.69,40,61.68,150.0
6852,KO,61.66,21,61.68,17,61.67,300.0
6853,KO,61.66,25,61.68,19,61.67,100.0
6854,KO,61.66,3,61.67,15,61.66,80.0
6855,KO,61.65,20,61.67,18,61.66,100.0
6856,KO,61.65,27,61.67,10,61.66,194.0
6857,KO,61.66,9,61.67,20,61.66,70.0
6858,KO,61.66,4,61.67,23,61.66,202.0
6859,KO,61.66,4,61.67,20,61.665,33.0
6860,KO,61.66,2,61.67,34,61.66,55.0
6861,KO,61.66,1,61.67,34,61.66,21.0
6862,KO,61.65,1,61.66,20,61.66,279.0
6863,KO,61.65,1,61.66,23,61.65,1200.0
6864,KO,61.65,1,61.66,23,61.65,100.0
6865,KO,61.65,1,61.66,23,61.65,100.0
6866,KO,61.65,1,61.66,23,61.65,84.0
6867,KO,61.65,1,61.66,23,61.65,100.0
6868,KO,61.65,1,61.66,27,61.65,100.0
6869,KO,61.65,1,61.66,35,61.65,35.0
6870,KO,61.65,1,61.66,35,61.64,141.0
6871,KO,61.65,1,61.66,35,61.64,141.0
6872,KO,61.65,1,61.66,35,61.64,74.0
6873,KO,61.65,1,61.66,44,61.64,100.0
6874,KO,61.65,1,61.66,44,61.64,100.0
6875,KO,61.65,1,61.66,44,61.64,100.0
6876,KO,61.65,1,61.66,44,61.64,59.0
6877,KO,61.64,1,61.65,15,61.64,100.0
6878,KO,61.62,6,61.64,27,61.63,100.0
6879,KO,61.62,7,61.63,1,61.63,67.0
6880,KO,61.62,8,61.63,2,61.63,8.0
6881,KO,61.62,5,61.63,12,61.625,8.0
6882,KO,61.62,10,61.63,6,61.625,200.0
6883,KO,61.63,9,61.64,24,61.63,301.0
6884,KO,61.63,8,61.64,28,61.63,125.0
6885,KO,61.62,8,61.63,10,61.63,500.0
6886,KO,61.62,8,61.63,2,61.63,78.0
6887,KO,61.62,9,61.63,15,61.63,200.0
6888,KO,61.62,11,61.63,2,61.63,3.0
6889,KO,61.62,9,61.63,7,61.63,1.0
6890,KO,61.61,91,61.62,14,61.62,100.0
6891,KO,61.61,93,61.62,9,61.62,100.0
6892,KO,61.61,89,61.62,2,61.62,100.0
6893,KO,61.61,92,61.62,3,61.62,900.0
6894,KO,61.61,58,61.62,26,61.61,32.0
6895,KO,61.61,46,61.62,26,61.61,7.0
6896,KO,61.61,29,61.62,27,61.61,1600.0
6897,KO,61.61,27,61.62,14,61.61,200.0
6898,KO,61.61,36,61.62,6,61.615,100.0
6899,KO,61.61,35,61.62,6,61.615,100.0
6900,KO,61.61,40,61.62,3,61.62,26.0
6901,KO,61.61,52,61.63,15,61.62,74.0
6902,KO,61.61,30,61.62,12,61.62,182.0
6903,KO,61.62,35,61.64,31,61.63,751.0
6904,KO,61.63,20,61.64,24,61.63,100.0
6905,KO,61.62,20,61.64,24,61.63,300.0
6906,KO,61.62,18,61.64,27,61.63,3.0
6907,KO,61.62,19,61.64,26,61.63,200.0
6908,KO,61.63,17,61.64,22,61.63,300.0
6909,KO,61.63,7,61.64,16,61.635,100.0
6910,KO,61.62,14,61.63,17,61.63,100.0
6911,KO,61.62,14,61.63,19,61.63,100.0
6912,KO,61.61,40,61.63,32,61.62,140.0
6913,KO,61.62,8,61.63,19,61.625,10.0
6914,KO,61.62,32,61.64,22,61.63,501.0
6915,KO,61.63,1,61.64,36,61.63,100.0
6916,KO,61.62,12,61.63,17,61.63,100.0
6917,KO,61.62,16,61.63,4,61.63,2.0
6918,KO,61.61,36,61.62,16,61.62,1.0
6919,KO,61.61,33,61.62,6,61.62,6.0
6920,KO,61.6,15,61.61,19,61.61,2942.0
6921,KO,61.6,4,61.61,25,61.6,49.0
6922,KO,61.61,13,61.62,31,61.61,300.0
6923,KO,61.6,26,61.61,2,61.61,8.0
6924,KO,61.6,5,61.61,17,61.605,2.0
6925,KO,61.6,1,61.61,33,61.6,101.0
6926,KO,61.59,27,61.6,7,61.6,9.0
6927,KO,61.59,21,61.6,6,61.6,5.0
6928,KO,61.59,18,61.6,4,61.6,200.0
6929,KO,61.59,23,61.61,28,61.6,280.0
6930,KO,61.6,19,61.62,20,61.61,100.0
6931,KO,61.6,15,61.61,10,61.61,100.0
6932,KO,61.6,2,61.61,18,61.6,120.0
6933,KO,61.6,2,61.61,21,61.6,280.0
6934,KO,61.6,2,61.61,19,61.6,52.0
6935,KO,61.6,6,61.61,16,61.6,167.0
6936,KO,61.6,1,61.61,29,61.6,160.0
6937,KO,61.59,21,61.6,21,61.6,86.0
6938,KO,61.59,2,61.6,33,61.59,255.0
6939,KO,61.59,2,61.6,32,61.59,61.0
6940,KO,61.59,8,61.6,19,61.595,1.0
6941,KO,61.59,16,61.6,16,61.6,3.0
6942,KO,61.59,4,61.6,21,61.59,62.0
6943,KO,61.58,22,61.6,21,61.59,193.0
6944,KO,61.58,22,61.59,6,61.59,300.0
6945,KO,61.58,23,61.59,1,61.59,10.0
6946,KO,61.58,22,61.59,4,61.59,9.0
6947,KO,61.58,6,61.59,22,61.58,300.0
6948,KO,61.57,20,61.59,32,61.58,300.0
6949,KO,61.57,18,61.58,8,61.58,23.0
